,article_id,comment_number,comment_content,comment_author,comment_timestamp
1006,253376,116415,رحم الله الطفل الصغير رحمة واسعة وندعو ا الله أن يصبر اسرته.,يو سف الامزيغي المغربي المسلم.,2020-09-12 18:03:35+01:00
1007,253549,116512,منطقة عين لحصن تبعد عن تطوان بخمس كيلومترات و عن طنجة بتسعة و أربعين كيلومترا، إذن خمن يا صاحب المقال,يوسف,2020-09-12 23:42:47+01:00
1008,253906,116791,والله الى البراهش ضسرو والله الى خاص وزارة العدل والقضاء والأمن والحكومة وكلشي يعيدون النظر في تصفية البلاد من الحثالى واش ما قادرينش تغيرو القوانين وتزيرو معنا السمطة شوية ? واش ولفتو كل نهار نسمعو مصيبة ? وراه قلبنا طاب آ عباد الله خليونا غير مع كورونا زايدينا هاد الحياوانات الناطقة حتى هما بمصايبهم. وا بنيو الحباسات وغبرو لبوهم الشقف راه الصحراء طويلة وعريضة عطيوهم البالة والفاس وخليوهم يحفرو قبورهم بيديهم. لا حول ولا قوة الا بالله العلي العظيم لقد وصل السيل الزبى,بنت البلاد,2020-09-15 16:28:41+01:00
1009,253906,116811,تحايل وكذب هبة بريس في العنوان… الفيديو لم يظهر لا السرعة الجنونية ولا عملية الدهس. اسلوب رخيص,اشرف,2020-09-15 20:33:59+01:00
1010,253969,116805,نص عام لا يمكن إثباته او تأكيده خصوصا وانه لا يحمل سوى إشارة واحدة غير كافية هي (فاس) دون ذكر الدائرة او الحي او اسم المشتبه فيه.,مصحح,2020-09-15 18:40:30+01:00
1011,254255,116892,قلة المتابعة من طرف مختصي الأمراض النفسية بالمدارس المغربية,حمو,2020-09-17 00:14:26+01:00
1012,254255,116899,يمكن ان يكون قد اقدم على الانتحار بسبب ظروفه او حياته الاجتماعية وفي نفس الوقت يمكن ان يكون قد تم قتله,طنجة,2020-09-17 08:00:21+01:00
1013,251927,115618,الموطنين البصطاء و الأميين هم من يصوتون على هدا الحزب  آلوهابي الدي يستغل الأميين و الجهلاء بإسم الدين  من اجل الدنيا و المال مادا اسفدنا منهم مند 10 سنواة الا القهر و تكليخ الشعب و تجويعه و تحريمه من ابصت الحقوق ادعو من هدا المنبر المواطنين ان لا يصوتو لهده العصابة لنتقدم و لو قليلا  لكم مني الشكر,مهاجر54,2020-09-04 17:55:54+01:00
1014,251894,115582,جميلة مسألة حتى يتقاعد وبعد ذالك تتم محاسبته فعلا بعض الاحزاب معروف دورها في المغرب ومنذ مدة طويلة والغريب في الأمر انهم في كل استحقاق انتخابي يحصلون على نسب عالية فإما ان المواطن المغربي غبي واما ان النتائج تزور,رشيد,2020-09-04 09:20:30+01:00
1015,251894,115584,رؤية التجمع الوطني للأحرار والاتحاد الاشتراكي والحركة الشعبية:,من الفساد ما قتل,2020-09-04 10:00:31+01:00
1016,251983,115598,الأحكام عندنا ديال التأمين ولكن أين هو التنفيد منذ مارس. نفدوا الأحكام راه عيينا من الانتظار.,متضرر مكناسي,2020-09-04 14:07:15+01:00
1017,252021,115712,أول مؤسستين يجب إلغاؤهما هما البرلمان ومجلس المستشارين، وبذلك سيتم توفير الملايير شهريا,غير معروف,2020-09-05 15:44:22+01:00
1018,252030,115621,الناس كتعاني الشرفة !!!!!,المغربي المحكور,2020-09-04 18:46:45+01:00
1019,252268,115742,هؤلاء ليسوا معتقلون سياسيون بل مجرمون لماذا تحرفون الوقائع ؟ومن له مصلحة في ذلك؟,سعيد المغربي,2020-09-05 22:25:52+01:00
1020,252268,115748,نتمنى ان يتحلى المغرب الحكمة وغلق هذا الملف..ويتصالح مع شبابه وابنائه,مزاب,2020-09-06 00:27:27+01:00
1021,252268,115843,من يطالب بلقمة العيش وبالحياة الكريمة يكون في رأيه مجرم وارهابي,غير معروف,2020-09-06 22:49:16+01:00
1022,252268,115947,المهم يجب تنبيه السجناء إلى خطورة خطوتهم غير المحسوبة كالتي أدخلتهم السجن كمجرمين و ليس معتقلين سياسيين. و يجب تعريفهم بمفهوم المعتقل السياسي إن كنتم تعرفونه.,elmasmoudi,2020-09-07 19:29:15+01:00
1023,252129,115653,ربما وبعد لقائه بمعالي سفيرة فرنسا بالمغرب ، ستطلع علينا هذه الاخيرة بجدولة القوانين التي سيصادق عليها البرلمان !,ابو زيد,2020-09-05 01:17:32+01:00
1024,252106,115645,فعايل كابرانات الجزائر.,ali,2020-09-04 23:22:01+01:00
1025,252063,115624,مناورة سياسية قديمة جديدة لتحمير الشعب .,عابر سبيل,2020-09-04 19:35:32+01:00
1026,252063,115692,مناورة سياسية ليس الا,عبد المالك من سلا,2020-09-05 11:48:18+01:00
1027,252532,115911,امر عادي ان يصاب موظف انا زرت القنصلية يوم 5 غشت الموظفون بدون حمامات يصلون و يحولون في القنصلية فتاة الاستقبال و السكيرتي الاسباني فقط يتوفرون على كمامة و الزوار جميعهم,نورالدين برشلونة,2020-09-07 14:42:36+01:00
1028,252545,115903,الصورة جد معبرة ،حيث نرى ان السي المالكي سيد فقط على الشعب الاعوز، اما مع السفيرة فهو كالدجاجة,حر,2020-09-07 14:03:20+01:00
1029,252545,115927,اجتماع السفيرة في هذا الوقت بالذات ليستفسرون المسؤولين المغاربة عن لقاء بين الفرقاء الليبيين في المغرب وحليفهم حفتر خارج الحوار,عزيز,2020-09-07 16:39:00+01:00
1030,252573,115928,ملي ولا حتا التافه ديال رشيد العلالي تيدير تعليق اعرف بأن البلاد ضاعت سير علق على البرنامج التافه ديالك ايها التافه.,ابراهيم,2020-09-07 16:40:10+01:00
1031,252573,115929,لدينا في لغتنا الامازيغية مثل يقول:”لْهَمْ نْيِيضْ أسْطْصَى نْسْوَاسْ.” أي كل ما يعمل بالليلي يصبح سخرية بالنهار,موحى,2020-09-07 16:48:07+01:00
1032,252573,115935,ضحكتوا فينا العالم الله يخلصكم والله ياخد فيكم الحق في اقرب وقت,غير معروف,2020-09-07 17:23:48+01:00
1033,252573,115955,دبا غدي نتسناو عدد حالات الاسبوع القادم هدا هو الموضوع لي خاصنا نبقاو فايقين على قبلو..اما الحكومة دارت لي بغات,لالة مولاتي,2020-09-07 20:49:57+01:00
1034,252535,115895,الحقد والعجرفة الفارغة. التخلف التخلف. كارثة عظمى.,احمد كمال,2020-09-07 12:47:38+01:00
1035,252535,115899,نحن أيضا لا نقوم بأي مجهود لتخلص من الجهل والأمية .بل العكس نشجع وندعم ونمول الاضرحة لتكليخ الشعب,رشيد,2020-09-07 13:24:14+01:00
1036,252535,115901,هده الكاءنات السياسية وجودها مرتبط ومع الاسف بقضية الصحراء المغربية انا اقول لهم راكوم غيل كتخورو والله لا صورتو باش تنقيو اسنانكم المسوسة من الشعب المغربي,مصطفى,2020-09-07 13:47:23+01:00
1037,252535,115902,موضوع يستحق,غير معروف,2020-09-07 14:00:10+01:00
1038,252535,115905,لن تنالوا شيئا سمكم وحسدكم هو الذى يدفع كم للنيل من وطننا 50 عاما وانتم تمثلون على شعب كم الذي يعاني البؤس والشقاء ولو زدتم سنين واعوام لن تنالو شيءا,عبد الرحمان,2020-09-07 14:18:36+01:00
1039,252535,115906,ياك سرح الناطق الرسمي للحكومة الجزائرية لقنات سبوتنيك الروسية بأن الجزائر تفكر في فتح حقبة جديدة لتحسين العلاقات مع المغرب مؤخرا مالهم ندمو ولماعندهم كلمة,بوسلهام اامصطفى,2020-09-07 14:24:26+01:00
1040,252535,115916,اللهم اجعل كيدهم في نحورهم الحقد الاعمى مياه المحيط الاطلسي الزرقاء وشواطءه الساحرة التي يحلمون بالوصول اليها اعمت بصائر حكام الجزائر.,حسن,2020-09-07 15:29:40+01:00
1041,252535,115917,نعم فهنالك عدة اعتقادات عادية برسم الولاية التشريعية للجزائر لكن يجب العقد على تدبير الملفات الساخنة مثل الفقر الأمية الجوع و طوابير البطاطس و الحليب. و شكرا,زين بليغ رفعت,2020-09-07 15:30:10+01:00
1042,252535,115920,لا ثقة في حمام الجزائر,عبد الله,2020-09-07 16:07:37+01:00
1043,252535,115937,ركم غالطين يا شعب لمروك شعب لجزاءير والله ما يبغيكم لى شعب لى لحكومة انتم اعداء الجزاءير من عهد الاستعمار انتم عملاء اسراءيل انتم ما تبغوش لخير للجزاءير يا وجوه شر كن جتو رجال و دولة كن شديتو ولادكم راهم يخدمو عندنا عبيد احنا ما نخدموش عند مراركا قيماتنا غاليا يا لعبيد عيشين غيل في زيت لعود وتاي وتهدار على سيادك ما تحشموش لحدود ما تحالش,جزاءيري,2020-09-07 18:30:39+01:00
1044,252535,115948,المغرب في صحراءه و الصحراء في مغربها و,غير معروف,2020-09-07 19:34:15+01:00
1045,252542,115908,اللهم ألف بين إخواننا الليبيين واصلح ذات بينهم,لله المشتكى,2020-09-07 14:30:53+01:00
1046,252631,115983,في رأيي الشخصي ارى ان المغرب ومصر قادران على الدفع بالتسوية الليبية الى الامام لأنهما يعتبران أمن ليبيا من أمنيهما ولا اطماع لديهما في تلك الدولة الجارة فلهذا وجب على الفرقاء الليبيين التمسك بالمغرب وليبيا لضمان الاستقرار والله ولي التوفيق ان شاء الله,التازي,2020-09-08 01:28:11+01:00
1047,252548,115931,هالعار لما غير سكوت و تا سكوت سكوت سكوت سكوت سكوت سكوت سكوت سكوت سكوت سكوت سكوت سكوت سكوت سكوت سكوت سكوت سكوت سكوت سكوت سكوت سكوت  راه ريحة الفم ديالك كريهة,كالك حكومة الكفاءات مي يا مي,2020-09-07 17:00:20+01:00
1048,252548,115981,نعم لا يمكن المغامره بفلذات اكبادنا فالوضع مقلق,فاطمه,2020-09-08 01:04:20+01:00
1049,252717,116022,لماذا لم يذكر عدد النساء وعدد الرجال من المستفيدين من دروس محاربة الأمية؟ إن الفارق بين الجنسين شاسع جدا فكأن محاربة الأمية هي النساء فقط وخير دليل على ذلك ما تقدمه التلفزة من أمثلة عن المستفيدين فهي دائما تقدم اقساما للنساء لم يسبق لي أن رأيت أقسامها للرجال..لماذا هذا الميز بين الجنسين.بمدينتنا اعرف أشخاصا يتلهفون لمحاربة الأمية لكن للأسف لا يوجد ولا قسم واحد للذكور.,لمهيولي,2020-09-08 13:22:10+01:00
1050,252717,116025,الله يهديك ياربي,غير معروف,2020-09-08 14:01:13+01:00
1051,252717,116029,قد يكون الجاهل حاملا لأعلى الشهادات… وحائزا على أرفع الدرجات.. بل وقد يكون في أعلى الوظائف في مختلف الإدارات.. ولكنه جاهل…؟!,Abdelouahid,2020-09-08 15:30:29+01:00
1052,252717,116032,قال ليك محاربات الامية هيا خطة لبتعليم  النساء الاميات لباس الاسود ولتطرف والنتماء لحزبكم المنافيق وصرف امول الدولة لصالحكم هدي خطتكم اليس كذالك .,faty اسبانيا,2020-09-08 15:43:37+01:00
1053,252717,116049,السلآم عليكم هناك من يحتاج الى دروس محو الامية السياسية,كريم,2020-09-08 20:42:03+01:00
1054,252717,116070,عدد السجاين لا يعني انهم استفادو من البرامج التعليمية.كفى من الاستحمار,عبد الحميد,2020-09-09 01:13:24+01:00
1055,252717,116084,العثماني: “مليون و 200 ألف مغربي استفادوا من دروس محو الأمية” الا سيادتكم باقين خاصكم تمحيو الأمية اللي عندكم,Fille du Maorc,2020-09-09 08:48:01+01:00
1056,252717,116116,قبــل كــل شــيء ، حاربوا الجهـل والأميــة داخــل الحكومـة والإدارات والمجـالس ، لأن الـوضـع جــد كـارثـي ، ينـذر بالخطـر ولا يبـشــر بخيــر . لقـد غــاب الدعـاة والــوعــاظ ، فالتربيـة تتهــاوى والعــلـم يكــاد يغيــب  والإســلام أريـد لـه أن ينتكــس بسيــاستكم العـرجــاء. والى الله المشتكــى   !!!,ابو خالد,2020-09-09 13:50:44+01:00
1057,252679,116012,الشعب هو اللي عا يش معاكم محنة صعبة,كوفيد,2020-09-08 10:26:17+01:00
1058,252679,116034,اجل الشعب يعيش محنا كثيرة افظع من كوفيد الفقر و الظلم و التهميش و هضم الحقوق .,متدمر,2020-09-08 16:10:57+01:00
1059,252679,116035,دائما ما تسعى إلى الشهرة هنيئا لك يا ماء العينين,غير معروف,2020-09-08 16:34:44+01:00
1060,252679,116040,لا كوفيد غير حزبكم,يونس,2020-09-08 18:12:19+01:00
1061,252679,116056,سبحان الله,عبد الله,2020-09-08 22:27:49+01:00
1062,252714,116054,نعم صحيح وانا احد المستثمرين ومعي شركائي  خارج المملكه المغربيه وواجهت عوائق وشوائك في مدينه اغادير وتحديدا والي اغادير احمد حجي وبعض الي في الولايه وقمت بمقابلته شخصيا ولكن للاسف بدون جدوى وتكلفه المشروع تقارب 2 مليار دولار على مراحل,Faisal Albehany,2020-09-08 22:20:30+01:00
1063,252714,116057,اتمنى من كل قلبي ان يستيقضوا لإخراج  المشاريع إلى الوجود,Faisal Albehany,2020-09-08 22:30:05+01:00
1064,252915,116132,الله احسن عون اللي معندوش لا الضمان الاجتماعي لا خدمة إعندو الاولاد……..,ادريس,2020-09-09 17:03:07+01:00
1065,252915,116150,0681994446,محسين الاكرد,2020-09-09 21:19:27+01:00
1066,252915,116157,القطاع السياحي هو المستفيد من هدا القرار ونحن نقول انه ان لم يتم تعميم القرار على جميع العمال المنخرطين في الصندوق الوطني للضمان الإجتماعي فهو قرار باطل هو والعدم سواء وعلى المعنيين الطعن على القرار لدى المحكمة الإدارية او مجلس الدولة  اما ان كان قانون فهو لا دستوري لمخالفته مبدأ  المساواة وجب الطعن عليه لدى المجلس الدستوري,كريم,2020-09-09 23:24:42+01:00
1067,252915,116184,انا لم استفد من اي دعم رغم اني اشتغل في فندق مصنف لان الفندق في اخر شهريناير يكون قليل السياح لدا يتم اعطاونا عطلة بدون رصيد كان السبب قي عدم الحصول علي اي دعم فاي حق هادا المرجوا اعادة النظر في هده الحالة,لطيفة,2020-09-10 08:41:22+01:00
1068,252862,116130,يقول علي التكبالي أحد أعضاء مجلس النواب الليبي في لقاء مع قناة فرانس 24، أنه لا يؤمن بالمصالحة  عندما أراد أن يقول أنه لا يؤمن بالمحاصصة و القبلية و المعلوم أنه تحت رحمة سيده السيسي و المعروف لذا الجميع بمذا تحريضه و تشجيعه على القبلية ونحن في القرن 21 وذلك عندما جمع بعض القبائل التابعة لحفتر عنده في القاهرة. وزلة لسانه هاته هي الحقيقة  والتي في عقله الباطني l’inconscient، حيث فرض عليه موكله في كل من مصر و فرنسا عدم قبول المصالحة و الحوار الذي يشرف عليه المغرب بحكمة و حياد بمدينة بوزنيقة، هذه المشاورات التمهيدية التي تهدف لإعادة تدوير اتفاق الصخيرات وتعديل بعض بنوده. كما قال هذا العضو أن اتفاق الصخيرات قد ألغي من طرف المجلس  وهنا تبدوا مذا حقد الحاقدين من كل الدول المناصرة لحفتر على المغرب و دبلوماسيته المحايدة و الحكيمة الفعالة……,حسن بلكبير,2020-09-09 16:55:42+01:00
1069,252929,116134,حكومة فاشلة وقرارات جد فاشلة,سارة,2020-09-09 17:37:26+01:00
1070,252929,116140,كل شيئ عند العثماني ناجح لا حول ولا قوة الا بالله,Omar,2020-09-09 19:31:47+01:00
1071,252929,116141,واش هاد السيد معانا في المغرب أو كيتكلم على العالم الافتراضي,غير معروف,2020-09-09 19:32:28+01:00
1072,252929,116143,هادا شخص غير عادي,غير معروف,2020-09-09 19:44:14+01:00
1073,252929,116146,سؤال لجريدتكم. هل هذا الشخص فعلا هو رئيس الحكومة المغربية.؟,ابو ادم,2020-09-09 20:29:27+01:00
1074,252929,116151,"il a raison, kane najah pourshab chkara",l shab chkara,2020-09-09 21:22:50+01:00
1075,252929,116160,حتى انت متميز و ليس لك شبيه,مهاجرة,2020-09-09 23:48:41+01:00
1076,252929,116161,حتى انت سيدي متميز جدا وليس لك شبيه,مهاجرة,2020-09-09 23:56:33+01:00
1077,252929,116162,حتى انت سيدي متميز ولم يمر على المغرب رئيس حكومة مثلك لقد أحسنوا الاختيار,مهاجرة,2020-09-09 23:59:37+01:00
1078,252929,116190,هذا دليل  واضح على أن رئيس الحكومة لا يقوم بواجبه الوظيفي.,حسن الوجدي,2020-09-10 10:07:59+01:00
1079,252929,116200,كل شيء اصبح مفضوح فلا داعي لطمس الحقيقة لأنه يزيد في فضحكم,متتبع,2020-09-10 12:09:21+01:00
1080,252895,116114,لمــاذا لا يقرر مجلس الحكومة  تمديد حالة الطوارئ الصحية لسنـة كـاملة إضافية ، و هو التمديد الذي فرضته الوضعية الوبائية  حسـب الحكـومـة الحاليـة  ، لأن المـوارد  من كـوفيـد19 لازالت ضعيفـة على صعيد الدعم الخارجي ومن منظمـة الصحـة العالمية ومـن مصادر أخـرى . فمـزيدا مـن تكميم الأفـواه…,أبو خالد,2020-09-09 13:25:17+01:00
1081,252889,116109,هو فاش كان في الحكومة كان مطفرو لينا!,بن لحاج,2020-09-09 12:26:22+01:00
1082,252889,116135,وانت باراكا علينا من الهضرة الموسخة والنفاق ديالك يا كذاب يا انتهازي بدون ذمة ولا كرامة.,سعيد المغربي,2020-09-09 17:45:22+01:00
1083,252889,116136,نهار كان في الحكومة كان يقول:(العام زين ماخصنا حتى خير كلشي زين). ونهار خرجوه تيقول:(كلشي خايب تاحاجا مامزيانا)!!!!,موح,2020-09-09 18:18:31+01:00
1084,252889,116137,باركا المعبد الله من لفهامة الزايدة كتبغيو غير ديور الفوضا فهاد الوقت الللي خصو      التعقل,مغرب العز,2020-09-09 18:28:31+01:00
1085,252889,116145,راه هداك الطبيب ديال الحماق العثماني خاصو ايمشي في حالو,محمد الزيتوني200,2020-09-09 20:24:27+01:00
1086,252889,116195,اخر واحد ممكن يعطي الموعظة!,غير معروف,2020-09-10 11:39:16+01:00
1087,253157,116224,الحمد لله كعادته يبقى المغرب ملكا وشعبا الخيمة العربية الاسلامية الكبيرة للقاء الاخوة العرب والمسلمين وحل مشاكل الدول وخاصة في القارة الافريقية والجامعه العربية وهذا ناتج عن الصدور الرحله في هذا البلد والاعتدال في حل المشاكل العربية والأمريكي ومن هنا يرفع الجميع عبارات التقدير للمغرب ملكا وشعبا على هذه التضحيات لاجل اخوانهم في العروبه والاسلام والقارة الافريقيه على الخصوص والسلام على ارض السلام .,غير معروف,2020-09-10 21:51:54+01:00
1088,249371,114379,شكر الله يبدأ بترك العفن الذي انت فيه، الله اهدي اوخلاص,قربوش,2020-08-20 14:39:13+01:00
1089,249371,114389,المرض ابتلاء يطهر به الله الناس,ميد,2020-08-20 16:13:30+01:00
1090,249722,114518,رحم الله الفقيد رحمة واسعة. واسكنه فسيح جنانه.,راشد,2020-08-22 18:31:13+01:00
1091,250279,114807,مجرد ابواق ليس الا، مهمتهم هي ترسيخ مقولة ” قولو العام زين” امثال هؤلاء لا يمثلونني و لا اعترف بعرائضهم,س. آسفي,2020-08-25 20:59:36+01:00
1092,250382,114852,كل من يمس بالسيدة لطيفة فإنه تحدى كرامة المغاربة أجمعين. الأستاذة لطيفة تاج وفخر المغاربة,محب الأستاذة,2020-08-26 12:28:18+01:00
1093,250382,114855,اظن انك انت من يجانب الصواب يا هذا,Youuseg,2020-08-26 12:41:25+01:00
1094,250382,114862,في نظري يجب على القضاء إعدام متل هؤلاء الحشرات,مغربي,2020-08-26 15:51:30+01:00
1095,251006,115173,خبر عادي ولا اهمية له !!! كل الناس يفقدون اهليهم واقرباءهم خبر لا يستحق النشر,fouadouahi866@gmail.com,2020-08-29 23:22:21+01:00
1096,251006,115184,تعازينا الحارة إلى الفنان المقتدر البشير عبده و حرمه الفنانة المقتدرة نزهة الرجراجي و إلى جميع أفراد عائلتهم .,محمد,2020-08-30 01:55:13+01:00
1097,251006,115185,طبعا خبر عادي!,ابو زيد,2020-08-30 02:26:11+01:00
1098,250070,114705,أعطوا الاباء إذا الحق في اختيار  لأبناءهم كل شيء كالذهاب الى الشواطىء، السفر، الى غير ذالك دون الحاجة الى رخصة .,محمد,2020-08-24 15:12:06+01:00
1099,250070,114718,حسبنا الله ونعم الوكيل,عبد الجبار جبر,2020-08-24 16:47:44+01:00
1100,250070,114721,اعطنا وصفتك انت يا عليم,بوعزه,2020-08-24 17:01:59+01:00
1101,250070,114722,ههههه احتفلتم موخرا بابنكم الذي تخرج من جامعة الاخوين، لا أظن انك تراعي لأبناء الشعب فلا تركب على الموجة,أمينة فاس,2020-08-24 17:16:17+01:00
1102,250070,114724,السي الوالي من السهل النقد واخراج العنين والتمتيل,محمد,2020-08-24 17:31:01+01:00
1103,250070,114725,هذه عواقب الاستخفاف بالتعليم العمومي. عندما يأخذ الأب ابنه أو ابنته لمدرسة خصوصية فمديرها يحسب أن هذا الأب قادر على أداء كل ماسيطلبه منه وأن من لايقدر على الأداء يدخل أبناءه المدارس العمومية.اذن فما هو مطلوب من الممثل الذي انهكته مصاريف الخصوصي إلا أن يرضخ للأمر الواقع وينقل أبناءه لمدرسة عمومية فيتخلص من الإحباط وتوتر الأعصاب.,لمهيولي,2020-08-24 17:50:27+01:00
1104,250070,114728,باركة ما تديرو ف السينما والتمثيل.  السي الوالي، اعطي شي وصفة ملاءمة وسحرية لتدبير هذه الازمة.  نيقاو تطنزو على الناس.  هذا ماشي مسرحية ولا فيلم تلفزي.,مزلوط من فاس,2020-08-24 18:12:46+01:00
1105,250070,114730,وانت الذي تأخد الدعم من الدولة على أعمال تافهة وتتقاضى الاموال على التفاهة,مواطن,2020-08-24 18:33:58+01:00
1106,250070,114733,انه كلام في الصميم .لا يهمكم الا المال! اين الاتحاد؟ اين الوطنية ؟ اين ؟ ايييييين؟؟؟؟؟؟؟؟؟. الله هو المستعان .,مغربي,2020-08-24 19:06:56+01:00
1107,250070,114735,لم اجد يا رشيد الوالى معنى لخرجتك الفضفاضة هاته سوى السعي وراء تحقيق البوز بكلام شعبوي وجلد الحكومة وتبخيس عملها. قولينا انت آشنو الحل يا حكيم زمانك؟ نصيفطو ولادنا المدرسة باش يموتو؟ ولا نتا اللي غادي تضمن لينا بان التلاميد غادين يحتارمو اجراءات الحجر الصحي في القسم؟ ولا نتا اللي تلقا للمرضى أسرة فارغة بعد امتلاء كل المستشفيات بالحالات الحرجة؟ ولا ولا….ولا بقاة غي فالهضره !!!!,العدالة الإلاهية,2020-08-24 20:01:53+01:00
1108,250070,114769,فعلا نحن لسنا في كندا او غيرها من الدول المتقدمة، ولكن نحن احسن من هذه الدول لو كان الحق حقا ما قاله رشيد الوالي جزء من كثير ولايعاتب عليه لان القريحة هي التي تتكلم لانه اب وهو يعمل في قطاع اكثر هشاشة من التعليم والصحة وغيرهما، عندما يخرج لنا السيد الوزير بقرار يخير فيه اباء واولياء التلاميذ بين الحضور او الدراسة عن بعد ماذا يعني ذلك؟,الشرقاوي,2020-08-25 11:54:25+01:00
1109,250431,114886,نعم افنوا شبابهم في الهاء المشاهد، غدا غدي تكولو لينيا اذا مات العبد انقطع عمله من ثلاث، اوزيدوها نتوما ربعة منها الفن,قربوش,2020-08-26 23:07:08+01:00
1110,251680,115472,رحم الله الفقيد أنا الله وانا اليه راجعون فقدنا فنانا من العيار الثقيل,محمد,2020-09-02 19:57:26+01:00
1111,251680,115474,رحمه الله واسكنه فسيح جناته,محمد,2020-09-02 20:25:43+01:00
1112,251680,115484,الله يرحمو و يوسع عليه,فريد الدين,2020-09-02 21:54:24+01:00
1113,251680,115485,تغمده الله بواسع رحمته والهم أهله الصبر والسلوان وانا لله وانا اليه راجعون.,رشيد,2020-09-02 22:07:44+01:00
1114,251804,115610,"طبيعي وعادي جدا أن يعيش الفنان مهملا في بلد يتجاهل الفن ويعتبره مجرد تسلية وفرجة في ساعة الرخاء. تدهور أحوال الفن وضياع أوضاع الفنانين في بلد تعم فيه الأمية والجهل وتنعدم فيه أوجه الثقافة بتدهور التربية والتعليم شيء عادي وكان منتظرا أن يكون كذلك, فلا الشعب يهتم لأحوال الفنانين ولا المسؤولين يهمهم حالهم أن كان شغل الكل هو الحياة ولا من ينتقدها. فليرقد المرحوم في سلام وليعش الفن في دوام.",طنسيون,2020-09-04 15:56:17+01:00
1115,252014,115614,ممثلة سوف ترينا ما سنفعله، أظن أن الوزارة وعبر خرجاتها وكبسولاتها قامت بالمهمة ومع ذوي الاختصاص فلا داعي التمثيل.,أستاذة.,2020-09-04 17:18:09+01:00
1116,252014,115639,هاد شي كان عرفوه وطلعنا في الراس حضي غير ولادك والنصاءح ديالكم الفنانة في الفن الخاوي,مغربي,2020-09-04 21:52:57+01:00
1117,251929,115592,ما هدا المستوى؟,مواطن انا,2020-09-04 12:23:03+01:00
1118,253460,116399,أطالب بالإعدام ها العار,غير معروف,2020-09-12 16:29:55+01:00
1119,253460,116411,الاعدام عقوبة حددها الخالق …ولها مغزى وحكمة..ويجب ان تح,غير معروف,2020-09-12 17:34:46+01:00
1120,253460,116421,إعدام,فاطمة تلزهرة,2020-09-12 18:46:00+01:00
1121,253460,116506,"
حملة المليون توقيع من اجل إعدام قاتل الطفل عدنان",.,2020-09-12 23:23:29+01:00
1122,253460,116507,"
حملة المليون توقيع من اجل إعدام قاتل الطفل عدنان",غير معروف,2020-09-12 23:24:04+01:00
1123,253460,116579,والله العظيم لم يغمض لي جفن الا وصورة عدنان البريئ تمزق احشائي واليوم رغم اجرائي لعملية جراحية على عيني اكتب بعين واحدة لاساند كل المغاربة واناشيد الحكومة الموقرة ان تصلب هذا الوحش الادمي أمام بيت من بيوت الله ويرجم ثم تقطع اوصاله أمام عينيه واحدة تلوة الأخرى عساه يحس بالالم والاستعطاف الذي حثما يكون الصبي عدنان قد استعطفه ويكون اعدامه بهذا الشكل وبالموت البطيئ ليشفي غليل والديه وغليل الشعب المغربي الغيور عامة وليكون عبرة لمن يعتبر.,عزيزة الحاتمي,2020-09-13 11:59:24+01:00
1124,253460,116679,لا نريد اعداما رميا بالرصاص أو على كرسي كهربائي  أو بحقنة سامة نريد اعداما بطيئا نطالب بتعديب السفاحين رويدا رويدا حتى يتدوقوا قساوة العداب ويتوسلون كما كانت الضحايا تتوسل اليهم نريدهم أن يعيشوا ثانية بثانية مرارة التعديب بلا رحمة ولا شفقة الى أن تزهق أرواحهم نريد القصاص كما أمرنا الله عز وجل ان كنا فعلا مسلمون حقيقيين ونطبق أوامر الخالق,بنت البلاد,2020-09-14 10:05:44+01:00
1125,253582,116659,حسبي الله ونعم الوكيل,هند وجدة,2020-09-13 23:03:54+01:00
1126,254000,116810,رحمه الله واسكنه فسيح جنانه .وانا لله وانا اليه راجعون.,مغربي قح,2020-09-15 20:16:18+01:00
1127,253947,116787,إن لله وإن إليه راجعون,Amina simo,2020-09-15 16:01:58+01:00
1128,253947,116788,إن لله وإن إليه راجعون,Amina simo,2020-09-15 16:03:17+01:00
1129,253947,116819,انا لله وانا اليه راجعون.,سلطانة,2020-09-15 21:18:36+01:00
1130,253947,116859,انا لله و ان إليه راجعون. اللهم ارحم و يغطس عضام في الجنة.اللهم تبته عند السؤال و الهم أهله و دويه و جميع زملاءه و اصدقاءه الصبر و السلوان في هذا المصاب الجلل.لله ما اعطى و له ما اخذ,بن الشريف شرفة,2020-09-16 11:21:16+01:00
1131,250874,115107,مستشفى صفرو لا يتوفر على الاطباء الاختصاصيين و لا يوفر العناية حتى للمرضى العاديين .كان الله في عونه .,حسن,2020-08-29 08:44:25+01:00
1132,251023,115181,نعم التربية ، فتاة في سن السادسة عشرة تمتطي سيارة رجل في سن الرابعة و الخمسين .,محمد,2020-08-30 00:48:57+01:00
1133,251137,115254,اصحاب سيارات الاجرة لا يحترمون قانون السير نهائيا.,احمد الصروخ,2020-08-30 18:32:46+01:00
1134,250902,115136,كل من يفضحهم يدخلونه السجن,عبدالله التطواني,2020-08-29 15:35:56+01:00
1135,251464,115433,الدراجات المائية والقوارب المطاطية أصبحت تشكل خطرا على المصطافين باقترابها للشواطئ وعدم توفر أصحابها على رخص وحتى على سن الرشد في بعض الأحيان. أين السلطات؟؟؟,غيور على هذا البلد السعيد,2020-09-02 10:36:36+01:00
